src,workspace,eventType,type,loadTime,DataType,MacId,Url,SessionId,accountName,Ref,clientdate
https://www.facebook.com/tr/?batch=1&events[0]=id%3D965913736790964%26ev%3DViewContent%26dl%3Dhttps%253A%252F%252Fwww.cea.com.br%252Fmaio-infantil-manga-longa-uv-50--basiquinho-pink-4494811%252Fp%26rl%3Dhttps%253A%252F%252Fwww.cea.com.br%252F%26if%3Dfalse%26ts%3D1727802595438%26cd%5Bcontent_ids%5D%3D%255B%25226340432%2522%255D%26cd%5Bcontensts%5D%3D%257B%2522id%2522%253A%25226340432%2522%252C%2522quantity%2522%253A1%252C%2522item_price%2522%253A%252259.9%2522%257D%26cd%5Bcontent_type%5D%3Dproduct%26cd%5Bcontent_name%5D%3DMai%25C3%25B4%2520Infantil%2520Manga%2520Longa%2520UV%252050%252B%2520Basiquinho%2520Pink%26cd%5Bcontent_category%5D%3DMai%25C3%25B4s%26cd%5Bcurrency%5D%3DBRL%26cd%5Bvalue%5D%3D59.9%26sw%3D1920%26sh%3D1080%26v%3D2.9.169%26r%3Dstable%26ec%3D3%26o%3D4126%26fbp%3Dfb.2.1723123838749.455204681505729245%26ler%3Dempty%26it%3D1727802554332%26coo%3Dfalse%26cdl%3D%26exp%3Df3&events[1]=id%3D965913736790964%26ev%3DViewContent%26dl%3Dhttps%253A%252F%252Fwww.cea.com.br%252Fmaio-infantil-manga-longa-uv-50--basiquinho-pink-4494811%252Fp%26rl%3Dhttps%253A%252F%252Fwww.cea.com.br%252F%26if%3Dfalse%26ts%3D1727802595507%26cd%5Bcontent_ids%5D%3D%255B%25226340432%2522%252C%25226340433%2522%252C%25226340434%2522%252C%25226340435%2522%252C%25226340436%2522%252C%25226340437%2522%252C%25226340438%2522%255D%26cd%5Bcontent_name%5D%3DMai%25C3%25B4%2520Infantil%2520Manga%2520Longa%2520UV%252050%252B%2520Basiquinho%2520Pink%26cd%5Bcontent_type%5D%3Dproduct%26cd%5Bcurrency%5D%3DBRL%26cd%5Bvalue%5D%3D59.9%26sw%3D1920%26sh%3D1080%26v%3D2.9.169%26r%3Dstable%26ec%3D4%26o%3D4126%26fbp%3Dfb.2.1723123838749.455204681505729245%26ler%3Dempty%26it%3D1727802554332%26coo%3Dfalse%26eid%3Dac9b6f20-1e09-4cf8-813d-2684d7a22930%26cdl%3D%26exp%3Df3&rqm=GET,master%3A-,mediaRequest,image,227,Event,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/maio-infantil-manga-longa-uv-50--basiquinho-pink-4494811/p,6628a69a-e98b-4d97-b1ab-1853a88acd6e,cea,https://www.cea.com.br/,1.727802598466e+12
https://www.facebook.com/privacy_sandbox/pixel/register/trigger/?id=965913736790964&ev=ViewContent&dl=https%3A%2F%2Fwww.cea.com.br%2Fmaio-infantil-manga-longa-uv-50--basiquinho-pink-4494811%2Fp&rl=https%3A%2F%2Fwww.cea.com.br%2F&if=false&ts=1727802595438&cd[content_ids]=%5B%226340432%22%5D&cd[contensts]=%7B%22id%22%3A%226340432%22%2C%22quantity%22%3A1%2C%22item_price%22%3A%2259.9%22%7D&cd[content_type]=product&cd[content_name]=Mai%C3%B4%20Infantil%20Manga%20Longa%20UV%2050%2B%20Basiquinho%20Pink&cd[content_category]=Mai%C3%B4s&cd[currency]=BRL&cd[value]=59.9&sw=1920&sh=1080&v=2.9.169&r=stable&ec=3&o=4126&fbp=fb.2.1723123838749.455204681505729245&ler=empty&it=1727802554332&coo=false&cdl=&exp=f3&rqm=FGET,master%3A-,mediaRequest,image,490,Event,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/maio-infantil-manga-longa-uv-50--basiquinho-pink-4494811/p,6628a69a-e98b-4d97-b1ab-1853a88acd6e,cea,https://www.cea.com.br/,1.727802598523e+12
https://www.facebook.com/privacy_sandbox/pixel/register/trigger/?id=965913736790964&ev=ViewContent&dl=https%3A%2F%2Fwww.cea.com.br%2Fmaio-infantil-manga-longa-uv-50--basiquinho-pink-4494811%2Fp&rl=https%3A%2F%2Fwww.cea.com.br%2F&if=false&ts=1727802595507&cd[content_ids]=%5B%226340432%22%2C%226340433%22%2C%226340434%22%2C%226340435%22%2C%226340436%22%2C%226340437%22%2C%226340438%22%5D&cd[content_name]=Mai%C3%B4%20Infantil%20Manga%20Longa%20UV%2050%2B%20Basiquinho%20Pink&cd[content_type]=product&cd[currency]=BRL&cd[value]=59.9&sw=1920&sh=1080&v=2.9.169&r=stable&ec=4&o=4126&fbp=fb.2.1723123838749.455204681505729245&ler=empty&it=1727802554332&coo=false&eid=ac9b6f20-1e09-4cf8-813d-2684d7a22930&cdl=&exp=f3&rqm=FGET,master%3A-,mediaRequest,image,533,Event,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/maio-infantil-manga-longa-uv-50--basiquinho-pink-4494811/p,6628a69a-e98b-4d97-b1ab-1853a88acd6e,cea,https://www.cea.com.br/,1.727802598536e+12
https://www.google.com/pagead/1p-user-list/860685232/?random=1727802595469&cv=11&fst=1727802000000&bg=ffffff&guid=ON&async=1&gtm=45be49u0z8830842906za201zb830842906&gcd=13v3v3n3n5l1&dma=0&tag_exp=101671035~101686685~101747727&u_w=1920&u_h=1080&url=https%3A%2F%2Fwww.cea.com.br%2Fmaio-infantil-manga-longa-uv-50--basiquinho-pink-4494811%2Fp&ref=https%3A%2F%2Fwww.cea.com.br%2F&hn=www.googleadservices.com&frm=0&tiba=mai%C3%B4%20infantil%20manga%20longa%20uv%2050%2B%20basiquinho%20pink%20-%20C%26A&npa=0&auid=1458210504.1723123837&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B129.0.6668.58%7CNot%253DA%253FBrand%3B8.0.0.0%7CChromium%3B129.0.6668.58&uamb=0&uam=&uap=Linux&uapv=6.10.10&uaw=0&fledge=1&data=ecomm_pagetype%3Dproduct%3Becomm_prodid%3D4494811%3Becomm_totalvalue%3D59.9%3Becomm_category%3DMai%C3%B4s%3Bads_data_redaction%3Dtrue&rfmt=3&fmt=3&is_vtc=1&cid=CAQSKQDpaXnfYDbatnz_e1s074XREgs1Za-3bJGr9RUTbb1h-8ehB_kqU9n5&random=2989692867&rmt_tld=0&ipr=y,master%3A-,mediaRequest,image,394,Event,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/maio-infantil-manga-longa-uv-50--basiquinho-pink-4494811/p,6628a69a-e98b-4d97-b1ab-1853a88acd6e,cea,https://www.cea.com.br/,1.727802598577e+12
https://www.google.com.br/pagead/1p-user-list/860685232/?random=1727802595469&cv=11&fst=1727802000000&bg=ffffff&guid=ON&async=1&gtm=45be49u0z8830842906za201zb830842906&gcd=13v3v3n3n5l1&dma=0&tag_exp=101671035~101686685~101747727&u_w=1920&u_h=1080&url=https%3A%2F%2Fwww.cea.com.br%2Fmaio-infantil-manga-longa-uv-50--basiquinho-pink-4494811%2Fp&ref=https%3A%2F%2Fwww.cea.com.br%2F&hn=www.googleadservices.com&frm=0&tiba=mai%C3%B4%20infantil%20manga%20longa%20uv%2050%2B%20basiquinho%20pink%20-%20C%26A&npa=0&auid=1458210504.1723123837&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B129.0.6668.58%7CNot%253DA%253FBrand%3B8.0.0.0%7CChromium%3B129.0.6668.58&uamb=0&uam=&uap=Linux&uapv=6.10.10&uaw=0&fledge=1&data=ecomm_pagetype%3Dproduct%3Becomm_prodid%3D4494811%3Becomm_totalvalue%3D59.9%3Becomm_category%3DMai%C3%B4s%3Bads_data_redaction%3Dtrue&rfmt=3&fmt=3&is_vtc=1&cid=CAQSKQDpaXnfYDbatnz_e1s074XREgs1Za-3bJGr9RUTbb1h-8ehB_kqU9n5&random=2989692867&rmt_tld=1&ipr=y,master%3A-,mediaRequest,image,513,Event,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/maio-infantil-manga-longa-uv-50--basiquinho-pink-4494811/p,6628a69a-e98b-4d97-b1ab-1853a88acd6e,cea,https://www.cea.com.br/,1.727802598594e+12
https://www.google.com/pagead/1p-user-list/953025391/?random=1727802595874&cv=11&fst=1727802000000&bg=ffffff&guid=ON&async=1&gtm=45be49u0z8830842906za201zb830842906&gcd=13v3v3n3n5l1&dma=0&tag_exp=101671035~101686685~101747727&u_w=1920&u_h=1080&url=https%3A%2F%2Fwww.cea.com.br%2Fmaio-infantil-manga-longa-uv-50--basiquinho-pink-4494811%2Fp&ref=https%3A%2F%2Fwww.cea.com.br%2F&hn=www.googleadservices.com&frm=0&tiba=mai%C3%B4%20infantil%20manga%20longa%20uv%2050%2B%20basiquinho%20pink%20-%20C%26A&value=59.9&npa=0&auid=1458210504.1723123837&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B129.0.6668.58%7CNot%253DA%253FBrand%3B8.0.0.0%7CChromium%3B129.0.6668.58&uamb=0&uam=&uap=Linux&uapv=6.10.10&uaw=0&fledge=1&data=event%3Dview_item%3Becomm_prodid%3D6340432%3Becomm_pagetype%3Dproduct%3Becomm_totalvalue%3D59.9%3Becomm_category%3DInfantil%2FModa%20Praia%2FMai%C3%B4s%3Bads_data_redaction%3Dtrue%3Bgoogle_business_vertical%3Dretail%3Bid%3D6340432&rfmt=3&fmt=3&is_vtc=1&cid=CAQSKQDpaXnfbfp2laNQEW6OmtTC6a4XTQRY7oX23rfaxoC9eQAFgaCBw7Y7&random=205332814&rmt_tld=0&ipr=y,master%3A-,mediaRequest,image,331,Event,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/maio-infantil-manga-longa-uv-50--basiquinho-pink-4494811/p,6628a69a-e98b-4d97-b1ab-1853a88acd6e,cea,https://www.cea.com.br/,1.7278025986e+12
https://www.google.com.br/pagead/1p-user-list/953025391/?random=1727802595874&cv=11&fst=1727802000000&bg=ffffff&guid=ON&async=1&gtm=45be49u0z8830842906za201zb830842906&gcd=13v3v3n3n5l1&dma=0&tag_exp=101671035~101686685~101747727&u_w=1920&u_h=1080&url=https%3A%2F%2Fwww.cea.com.br%2Fmaio-infantil-manga-longa-uv-50--basiquinho-pink-4494811%2Fp&ref=https%3A%2F%2Fwww.cea.com.br%2F&hn=www.googleadservices.com&frm=0&tiba=mai%C3%B4%20infantil%20manga%20longa%20uv%2050%2B%20basiquinho%20pink%20-%20C%26A&value=59.9&npa=0&auid=1458210504.1723123837&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B129.0.6668.58%7CNot%253DA%253FBrand%3B8.0.0.0%7CChromium%3B129.0.6668.58&uamb=0&uam=&uap=Linux&uapv=6.10.10&uaw=0&fledge=1&data=event%3Dview_item%3Becomm_prodid%3D6340432%3Becomm_pagetype%3Dproduct%3Becomm_totalvalue%3D59.9%3Becomm_category%3DInfantil%2FModa%20Praia%2FMai%C3%B4s%3Bads_data_redaction%3Dtrue%3Bgoogle_business_vertical%3Dretail%3Bid%3D6340432&rfmt=3&fmt=3&is_vtc=1&cid=CAQSKQDpaXnfbfp2laNQEW6OmtTC6a4XTQRY7oX23rfaxoC9eQAFgaCBw7Y7&random=205332814&rmt_tld=1&ipr=y,master%3A-,mediaRequest,image,378,Event,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/maio-infantil-manga-longa-uv-50--basiquinho-pink-4494811/p,6628a69a-e98b-4d97-b1ab-1853a88acd6e,cea,https://www.cea.com.br/,1.727802598607e+12
https://cea.vtexassets.com/arquivos/ids/58494454-300-360?v=638463852654400000&width=300&height=360&aspect=true,master%3A-,mediaRequest,image,57,Event,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/maio-infantil-manga-longa-uv-50--basiquinho-pink-4494811/p,6628a69a-e98b-4d97-b1ab-1853a88acd6e,cea,https://www.cea.com.br/,1.727802598824e+12
https://cea.vtexassets.com/arquivos/ids/58946807-300-360?v=638600254526700000&width=300&height=360&aspect=true,master%3A-,mediaRequest,image,57,Event,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/maio-infantil-manga-longa-uv-50--basiquinho-pink-4494811/p,6628a69a-e98b-4d97-b1ab-1853a88acd6e,cea,https://www.cea.com.br/,1.727802598828e+12
https://cea.vtexassets.com/arquivos/ids/58979102-300-360?v=638609649368300000&width=300&height=360&aspect=true,master%3A-,mediaRequest,image,66,Event,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/maio-infantil-manga-longa-uv-50--basiquinho-pink-4494811/p,6628a69a-e98b-4d97-b1ab-1853a88acd6e,cea,https://www.cea.com.br/,1.727802598833e+12
https://cea.vtexassets.com/arquivos/ids/58915137-150-auto?v=638591745435830000&width=150&height=auto&aspect=true,master%3A-,mediaRequest,image,70,Event,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/,6628a69a-e98b-4d97-b1ab-1853a88acd6e,cea,https://www.cea.com.br/,1.727802615625e+12
https://cea.vtexassets.com/arquivos/ids/58915137-1200-auto?v=638591745435830000&width=1200&height=auto&aspect=true,master%3A-,mediaRequest,image,363,Event,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/,6628a69a-e98b-4d97-b1ab-1853a88acd6e,cea,https://www.cea.com.br/,1.727802615633e+12
https://cea.vtexassets.com/arquivos/ids/58915138-1200-auto?v=638591745436630000&width=1200&height=auto&aspect=true,master%3A-,mediaRequest,image,107,Event,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/,6628a69a-e98b-4d97-b1ab-1853a88acd6e,cea,https://www.cea.com.br/,1.727802615637e+12
https://cea.vtexassets.com/arquivos/ids/58915137-160-auto?v=638591745435830000&width=160&height=auto&aspect=true,master%3A-,mediaRequest,image,81,Event,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/,6628a69a-e98b-4d97-b1ab-1853a88acd6e,cea,https://www.cea.com.br/,1.72780261564e+12
https://cea.vtexassets.com/arquivos/ids/58915138-160-auto?v=638591745436630000&width=160&height=auto&aspect=true,master%3A-,mediaRequest,image,87,Event,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/,6628a69a-e98b-4d97-b1ab-1853a88acd6e,cea,https://www.cea.com.br/,1.727802615642e+12
https://cea.vtexassets.com/arquivos/ids/58915138-150-auto?v=638591745436630000&width=150&height=auto&aspect=true,master%3A-,mediaRequest,image,456,Event,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/,6628a69a-e98b-4d97-b1ab-1853a88acd6e,cea,https://www.cea.com.br/,1.727802615653e+12
https://ad.doubleclick.net/activity;register_conversion=1;src=4913336;type=invmedia;cat=xodcfz3w;ord=485855544131;npa=0;gclaw=EAIaIQobChMIs_b0ufzqiAMV9tbCBB3W_xMXEAAYASAAEgJbvvD_BwE;gac=UA-13088833-72%3AEAIaIQobChMIwrTsoLSpiAMVnRetBh04CxEvEAAYASAAEgJJBvD_BwE;auiddc=1458210504.1723123837;u1=produto;u2=Mai%C3%B4s;u8=undefined;u3=Mai%C3%B4%20Infantil%20Manga%20Longa%20UV%2050%2B%20Basiquinho%20Pink;u4=59.9;u9=4494811;ps=1;pcor=1336506657;uaa=x86;uab=64;uafvl=Google%2520Chrome%3B129.0.6668.58%7CNot%253DA%253FBrand%3B8.0.0.0%7CChromium%3B129.0.6668.58;uamb=0;uam=;uap=Linux;uapv=6.10.10;uaw=0;frm=0;gtm=45fe49u0v9181660637z8830842906za201zb830842906;gcs=G111;gcd=13v3v3n3n5l1;dma=0;tag_exp=101671035~101686685~101747727;epver=2;~oref=https%3A%2F%2Fwww.cea.com.br%2F?,master%3A-,mediaRequest,image,177,Event,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/,6628a69a-e98b-4d97-b1ab-1853a88acd6e,cea,https://www.cea.com.br/,1.72780261566e+12
https://www.facebook.com/tr/?batch=1&events[0]=id%3D965913736790964%26ev%3DViewContent%26dl%3Dhttps%253A%252F%252Fwww.cea.com.br%252F%26rl%3Dhttps%253A%252F%252Fwww.cea.com.br%252F%26if%3Dfalse%26ts%3D1727802615225%26cd%5Bcontent_ids%5D%3D%255B%25226340432%2522%252C%25226340433%2522%252C%25226340434%2522%252C%25226340435%2522%252C%25226340436%2522%252C%25226340437%2522%252C%25226340438%2522%255D%26cd%5Bcontent_name%5D%3DMai%25C3%25B4%2520Infantil%2520Manga%2520Longa%2520UV%252050%252B%2520Basiquinho%2520Pink%26cd%5Bcontent_type%5D%3Dproduct%26cd%5Bcurrency%5D%3DBRL%26cd%5Bvalue%5D%3D59.9%26sw%3D1920%26sh%3D1080%26v%3D2.9.169%26r%3Dstable%26ec%3D5%26o%3D4126%26fbp%3Dfb.2.1723123838749.455204681505729245%26ler%3Dempty%26it%3D1727802554332%26coo%3Dfalse%26eid%3D9e478a80-a157-482e-9d1f-909fcd713379%26cdl%3D%26exp%3Df3&rqm=GET,master%3A-,mediaRequest,image,170,Event,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/,6628a69a-e98b-4d97-b1ab-1853a88acd6e,cea,https://www.cea.com.br/,1.727802617866e+12
https://www.google.com/pagead/1p-user-list/953025391/?random=1727802615075&cv=11&fst=1727802000000&bg=ffffff&guid=ON&async=1&gtm=45be49u0z8830842906za201zb830842906&gcd=13v3v3n3n5l1&dma=0&tag_exp=101671035~101686685~101747727&u_w=1920&u_h=1080&url=https%3A%2F%2Fwww.cea.com.br%2F&ref=https%3A%2F%2Fwww.cea.com.br%2F&hn=www.googleadservices.com&frm=0&tiba=mai%C3%B4%20infantil%20manga%20longa%20uv%2050%2B%20basiquinho%20pink%20-%20C%26A&value=59.9&npa=0&auid=1458210504.1723123837&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B129.0.6668.58%7CNot%253DA%253FBrand%3B8.0.0.0%7CChromium%3B129.0.6668.58&uamb=0&uam=&uap=Linux&uapv=6.10.10&uaw=0&fledge=1&data=event%3Dview_item%3Becomm_prodid%3D6340436%3Becomm_pagetype%3Dproduct%3Becomm_totalvalue%3D59.9%3Becomm_category%3DInfantil%2FModa%20Praia%2FMai%C3%B4s%3Bads_data_redaction%3Dtrue%3Bgoogle_business_vertical%3Dretail%3Bid%3D6340436&rfmt=3&fmt=3&is_vtc=1&cid=CAQSKQDpaXnfyLP80udh0wOXeBnsPmHo8A1FD9GdOlRuMGlsFmf7R-X6zEqs&random=3252517917&rmt_tld=0&ipr=y,master%3A-,mediaRequest,image,237,Event,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/,6628a69a-e98b-4d97-b1ab-1853a88acd6e,cea,https://www.cea.com.br/,1.727802625551e+12
https://www.google.com/pagead/1p-user-list/860685232/?random=1727802615194&cv=11&fst=1727802000000&bg=ffffff&guid=ON&async=1&gtm=45be49u0z8830842906za201zb830842906&gcd=13v3v3n3n5l1&dma=0&tag_exp=101671035~101686685~101747727&u_w=1920&u_h=1080&url=https%3A%2F%2Fwww.cea.com.br%2F&ref=https%3A%2F%2Fwww.cea.com.br%2F&hn=www.googleadservices.com&frm=0&tiba=mai%C3%B4%20infantil%20manga%20longa%20uv%2050%2B%20basiquinho%20pink%20-%20C%26A&npa=0&auid=1458210504.1723123837&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B129.0.6668.58%7CNot%253DA%253FBrand%3B8.0.0.0%7CChromium%3B129.0.6668.58&uamb=0&uam=&uap=Linux&uapv=6.10.10&uaw=0&fledge=1&data=ecomm_pagetype%3Dother%3Bads_data_redaction%3Dtrue&rfmt=3&fmt=3&is_vtc=1&cid=CAQSKQDpaXnfcWFNa_ZgE08hd8hKCFuKCkMD-JgGAwfcI-w0lhHQRPP3Z4Zo&random=142023799&rmt_tld=0&ipr=y,master%3A-,mediaRequest,image,200,Event,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/,6628a69a-e98b-4d97-b1ab-1853a88acd6e,cea,https://www.cea.com.br/,1.727802625555e+12
https://www.facebook.com/privacy_sandbox/pixel/register/trigger/?id=965913736790964&ev=ViewContent&dl=https%3A%2F%2Fwww.cea.com.br%2F&rl=https%3A%2F%2Fwww.cea.com.br%2F&if=false&ts=1727802615225&cd[content_ids]=%5B%226340432%22%2C%226340433%22%2C%226340434%22%2C%226340435%22%2C%226340436%22%2C%226340437%22%2C%226340438%22%5D&cd[content_name]=Mai%C3%B4%20Infantil%20Manga%20Longa%20UV%2050%2B%20Basiquinho%20Pink&cd[content_type]=product&cd[currency]=BRL&cd[value]=59.9&sw=1920&sh=1080&v=2.9.169&r=stable&ec=5&o=4126&fbp=fb.2.1723123838749.455204681505729245&ler=empty&it=1727802554332&coo=false&eid=9e478a80-a157-482e-9d1f-909fcd713379&cdl=&exp=f3&rqm=FGET,master%3A-,mediaRequest,image,1316,Event,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/,6628a69a-e98b-4d97-b1ab-1853a88acd6e,cea,https://www.cea.com.br/,1.727802625587e+12
https://www.google.com.br/pagead/1p-user-list/953025391/?random=1727802615075&cv=11&fst=1727802000000&bg=ffffff&guid=ON&async=1&gtm=45be49u0z8830842906za201zb830842906&gcd=13v3v3n3n5l1&dma=0&tag_exp=101671035~101686685~101747727&u_w=1920&u_h=1080&url=https%3A%2F%2Fwww.cea.com.br%2F&ref=https%3A%2F%2Fwww.cea.com.br%2F&hn=www.googleadservices.com&frm=0&tiba=mai%C3%B4%20infantil%20manga%20longa%20uv%2050%2B%20basiquinho%20pink%20-%20C%26A&value=59.9&npa=0&auid=1458210504.1723123837&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B129.0.6668.58%7CNot%253DA%253FBrand%3B8.0.0.0%7CChromium%3B129.0.6668.58&uamb=0&uam=&uap=Linux&uapv=6.10.10&uaw=0&fledge=1&data=event%3Dview_item%3Becomm_prodid%3D6340436%3Becomm_pagetype%3Dproduct%3Becomm_totalvalue%3D59.9%3Becomm_category%3DInfantil%2FModa%20Praia%2FMai%C3%B4s%3Bads_data_redaction%3Dtrue%3Bgoogle_business_vertical%3Dretail%3Bid%3D6340436&rfmt=3&fmt=3&is_vtc=1&cid=CAQSKQDpaXnfyLP80udh0wOXeBnsPmHo8A1FD9GdOlRuMGlsFmf7R-X6zEqs&random=3252517917&rmt_tld=1&ipr=y,master%3A-,mediaRequest,image,829,Event,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/,6628a69a-e98b-4d97-b1ab-1853a88acd6e,cea,https://www.cea.com.br/,1.727802625597e+12
https://www.google.com.br/pagead/1p-user-list/860685232/?random=1727802615194&cv=11&fst=1727802000000&bg=ffffff&guid=ON&async=1&gtm=45be49u0z8830842906za201zb830842906&gcd=13v3v3n3n5l1&dma=0&tag_exp=101671035~101686685~101747727&u_w=1920&u_h=1080&url=https%3A%2F%2Fwww.cea.com.br%2F&ref=https%3A%2F%2Fwww.cea.com.br%2F&hn=www.googleadservices.com&frm=0&tiba=mai%C3%B4%20infantil%20manga%20longa%20uv%2050%2B%20basiquinho%20pink%20-%20C%26A&npa=0&auid=1458210504.1723123837&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B129.0.6668.58%7CNot%253DA%253FBrand%3B8.0.0.0%7CChromium%3B129.0.6668.58&uamb=0&uam=&uap=Linux&uapv=6.10.10&uaw=0&fledge=1&data=ecomm_pagetype%3Dother%3Bads_data_redaction%3Dtrue&rfmt=3&fmt=3&is_vtc=1&cid=CAQSKQDpaXnfcWFNa_ZgE08hd8hKCFuKCkMD-JgGAwfcI-w0lhHQRPP3Z4Zo&random=142023799&rmt_tld=1&ipr=y,master%3A-,mediaRequest,image,1239,Event,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/,6628a69a-e98b-4d97-b1ab-1853a88acd6e,cea,https://www.cea.com.br/,1.727802625606e+12
https://www.google.com.br/ads/ga-audiences?v=1&t=sr&slf_rd=1&_r=4&tid=G-J2C4CH9FXY&cid=1198259706.1723123837&gtm=45je49u0v872032175za200zb830842906&aip=1&dma=0&gcs=G111&gcd=13v3v3n3n5l1&npa=0&frm=0&tag_exp=101671035~101686685~101747727&z=1426359834,master%3A-,mediaRequest,image,198,Event,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/,6628a69a-e98b-4d97-b1ab-1853a88acd6e,cea,https://www.cea.com.br/,1.727802625619e+12
https://cea.vtexassets.com/assets/vtex.file-manager-graphql/images/55cbbbb2-0a35-4f42-bbbe-4aa30d0b5cae___a946f3ab4022c847ae1dbd7d81092908.png,master%3A-,mediaRequest,image,30,Event,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/,6628a69a-e98b-4d97-b1ab-1853a88acd6e,cea,https://www.cea.com.br/,1.727802625686e+12
https://cea.vtexassets.com/assets/vtex.file-manager-graphql/images/ba8ac2c0-b725-470b-89db-ca163a6a13fe___61efd2fdf8a6dc6e2dc984cc832802d9.png,master%3A-,mediaRequest,image,61,Event,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/,6628a69a-e98b-4d97-b1ab-1853a88acd6e,cea,https://www.cea.com.br/,1.727802625689e+12
https://cea.vtexassets.com/assets/vtex.file-manager-graphql/images/94eee5d7-6b5c-461f-84e9-59e01fbfe1fb___609601c9f94b7e8fe0c7e8d49474f3e6.png,master%3A-,mediaRequest,image,62,Event,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/,6628a69a-e98b-4d97-b1ab-1853a88acd6e,cea,https://www.cea.com.br/,1.727802625693e+12
https://cea.vtexassets.com/assets/vtex.file-manager-graphql/images/5b4e84af-6659-4f17-b852-2188b6712a44___e2e2a8f956bf78e927709878da6d69c5.png,master%3A-,mediaRequest,image,64,Event,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/,6628a69a-e98b-4d97-b1ab-1853a88acd6e,cea,https://www.cea.com.br/,1.727802625707e+12
https://cea.vtexassets.com/assets/vtex.file-manager-graphql/images/1796747d-3d3a-446a-af31-2e6d243b1a97___0a532abebfb64aab124c1ce6b4dd8eb1.svg,master%3A-,mediaRequest,image,90,Event,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/,6628a69a-e98b-4d97-b1ab-1853a88acd6e,cea,https://www.cea.com.br/,1.727802625721e+12
https://cea.vtexassets.com/assets/vtex.file-manager-graphql/images/028d015f-7e44-4f68-aa2a-d3e45cbb813e___ef9d45132bc1937321a8e9b85a2bc993.jpg,master%3A-,mediaRequest,image,71,Event,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/,6628a69a-e98b-4d97-b1ab-1853a88acd6e,cea,https://www.cea.com.br/,1.727802625727e+12
https://cea.vtexassets.com/assets/vtex.file-manager-graphql/images/c632b18a-4692-4aec-907d-cc4915c714a2___438cb0444636617d4f84e1cb47b0e383.jpg,master%3A-,mediaRequest,image,83,Event,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/,6628a69a-e98b-4d97-b1ab-1853a88acd6e,cea,https://www.cea.com.br/,1.727802625738e+12
https://cea.vtexassets.com/assets/vtex.file-manager-graphql/images/14a82b90-422a-4550-931e-c6b67a0e382f___0f78db874039c26245caffc3e3ab9a7c.jpg,master%3A-,mediaRequest,image,75,Event,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/,6628a69a-e98b-4d97-b1ab-1853a88acd6e,cea,https://www.cea.com.br/,1.727802625743e+12
