SessionId,cache,isResponseOK,isRequestAsync,accountName,clientdate,MacId,Url,DataType,isResponse,isResponseRedirected,urlFull,statusCode,mode,method,urlPath,eventType,Ref,workspace,function,responseType
6628a69a-e98b-4d97-b1ab-1853a88acd6e,,,true,cea,1.727802560793e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,false,,https://analytics.tiktok.com/api/v2/pixel,,,POST,,httpRequest,https://www.cea.com.br/,master%3A-,sendBeacon,
6628a69a-e98b-4d97-b1ab-1853a88acd6e,,,,cea,1.727802560812e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,true,,https://async-px.dynamicyield.com/uia?cnst=1&_=1727802558800,200,,,,httpRequest,https://www.cea.com.br/,master%3A-,XMLHttpRequest,
6628a69a-e98b-4d97-b1ab-1853a88acd6e,,,,cea,1.727802560818e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,false,,https://www.cea.com.br/_v/private/graphql/v1?workspace=master&maxAge=none&appsEtag=remove&domain=store&locale=pt-BR&__bindingId=8693a606-04bd-4b7c-a06b-433242bd9ced,,,POST,,httpRequest,https://www.cea.com.br/,master%3A-,fetch,
6628a69a-e98b-4d97-b1ab-1853a88acd6e,,true,,cea,1.727802560822e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,true,false,https://us.creativecdn.com/tags/v2?type=json,200,,,,httpRequest,https://www.cea.com.br/,master%3A-,fetch,cors
6628a69a-e98b-4d97-b1ab-1853a88acd6e,,true,,cea,1.727802560824e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,true,false,https://us.creativecdn.com/tags/v2?type=json,200,,,,httpRequest,https://www.cea.com.br/,master%3A-,fetch,cors
6628a69a-e98b-4d97-b1ab-1853a88acd6e,,true,,cea,1.727802560828e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,true,false,https://sp.vtex.com/event-api/v1/cea/event,204,,,,httpRequest,https://www.cea.com.br/,master%3A-,fetch,cors
6628a69a-e98b-4d97-b1ab-1853a88acd6e,,true,,cea,1.727802560831e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,true,false,https://www.cea.com.br/api/sessions?items=public.shippingOption,200,,,,httpRequest,https://www.cea.com.br/,master%3A-,fetch,basic
6628a69a-e98b-4d97-b1ab-1853a88acd6e,,true,,cea,1.727802560836e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,true,false,https://www.cea.com.br/api/checkout/pub/orderForm/f636321a242141869348f6c6ad1d745d,200,,,,httpRequest,https://www.cea.com.br/,master%3A-,fetch,basic
6628a69a-e98b-4d97-b1ab-1853a88acd6e,,,,cea,1.727802560839e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,false,,https://www.cea.com.br/_v/public/graphql/v1?workspace=master&maxAge=long&appsEtag=remove&domain=store&locale=pt-BR&__bindingId=8693a606-04bd-4b7c-a06b-433242bd9ced&operationName=getSettings&variables=%7B%7D&extensions=%7B%22persistedQuery%22%3A%7B%22version%22%3A1%2C%22sha256Hash%22%3A%22fd016d795ccd9a65e45bde69caae382e84f97b5e3d45e2d61e16e3d75b8427ef%22%2C%22sender%22%3A%22vtex.structured-data%400.x%22%2C%22provider%22%3A%22vtex.apps-graphql%403.x%22%7D%7D,,,GET,,httpRequest,https://www.cea.com.br/,master%3A-,fetch,
6628a69a-e98b-4d97-b1ab-1853a88acd6e,,true,,cea,1.727802560845e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,true,false,https://www.cea.com.br/_v/private/graphql/v1?workspace=master&maxAge=none&appsEtag=remove&domain=store&locale=pt-BR&__bindingId=8693a606-04bd-4b7c-a06b-433242bd9ced,200,,,,httpRequest,https://www.cea.com.br/,master%3A-,fetch,basic
6628a69a-e98b-4d97-b1ab-1853a88acd6e,no-store,,,cea,1.727802560849e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,false,,https://analytics.google.com/g/collect?v=2&tid=G-J2C4CH9FXY&gtm=45je49u0v872032175z8830842906za200zb830842906&_p=1727802553904&gcs=G111&gcd=13t3t3l3l5l1&npa=0&dma=0&tag_exp=101671035~101686685~101747727&cid=1198259706.1723123837&ul=pt-pt&sr=1920x1080&ir=1&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B129.0.6668.58%7CNot%253DA%253FBrand%3B8.0.0.0%7CChromium%3B129.0.6668.58&uamb=0&uam=&uap=Linux&uapv=6.10.10&uaw=0&are=1&pae=1&frm=0&pscdl=&_eu=EA&_s=1&sid=1727798399&sct=11&seg=1&dl=https%3A%2F%2Fwww.cea.com.br%2Fofertas%2Fofertas-por-24-horas&dr=https%3A%2F%2Fwww.cea.com.br%2F&dt=&en=page_view&ep.cea_id=&ep.dyid=6106881345550205886&tfd=6046,,no-cors,POST,,httpRequest,https://www.cea.com.br/,master%3A-,fetch,
6628a69a-e98b-4d97-b1ab-1853a88acd6e,,true,,cea,1.727802560861e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,true,false,https://www.cea.com.br/_v/public/graphql/v1?workspace=master&maxAge=long&appsEtag=remove&domain=store&locale=pt-BR&__bindingId=8693a606-04bd-4b7c-a06b-433242bd9ced&operationName=getSettings&variables=%7B%7D&extensions=%7B%22persistedQuery%22%3A%7B%22version%22%3A1%2C%22sha256Hash%22%3A%22fd016d795ccd9a65e45bde69caae382e84f97b5e3d45e2d61e16e3d75b8427ef%22%2C%22sender%22%3A%22vtex.structured-data%400.x%22%2C%22provider%22%3A%22vtex.apps-graphql%403.x%22%7D%7D,200,,,,httpRequest,https://www.cea.com.br/,master%3A-,fetch,basic
6628a69a-e98b-4d97-b1ab-1853a88acd6e,,,,cea,1.727802560876e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,false,,,,,GET,/api/sessions?items=public.shippingOption,httpRequest,https://www.cea.com.br/,master%3A-,fetch,
6628a69a-e98b-4d97-b1ab-1853a88acd6e,,,,cea,1.727802560881e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,true,,https://rc.vtex.com/v8,200,,,,httpRequest,https://www.cea.com.br/,master%3A-,XMLHttpRequest,
6628a69a-e98b-4d97-b1ab-1853a88acd6e,,true,,cea,1.727802560888e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,true,false,https://syteapi.com/et?tags=ecommerce&account_id=10542&sig=6523fe1dd916c3f5354ca894&syte_url_referer=https%3A%2F%2Fwww.cea.com.br%2Fofertas%2Fofertas-por-24-horas&session_id=10879073&syte_uuid=67976e80-558a-11ef-822f-99bdb68791ab&name=fe_page_view,204,,,,httpRequest,https://www.cea.com.br/,master%3A-,fetch,cors
6628a69a-e98b-4d97-b1ab-1853a88acd6e,,,,cea,1.727802560894e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,false,,https://www.cea.com.br/_v/private/graphql/v1?workspace=master&maxAge=long&appsEtag=remove&domain=store&locale=pt-BR&__bindingId=8693a606-04bd-4b7c-a06b-433242bd9ced,,,POST,,httpRequest,https://www.cea.com.br/,master%3A-,fetch,
6628a69a-e98b-4d97-b1ab-1853a88acd6e,,false,,cea,1.727802560925e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,true,false,,0,,,,httpRequest,https://www.cea.com.br/,master%3A-,fetch,opaque
6628a69a-e98b-4d97-b1ab-1853a88acd6e,,,,cea,1.727802560928e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,false,,https://measurement-api.criteo.com/register-trigger?partner_id=18643&uid=f09830a6-3243-4b1a-9716-3f16629ec9d3&event_name=ViewPage&islcc=0&amount_euro=0&client_side_event_id=d27d409b-834e-48cd-8dcb-b9dab093f753,,,_OTHER,,httpRequest,https://www.cea.com.br/,master%3A-,fetch,
6628a69a-e98b-4d97-b1ab-1853a88acd6e,,,true,cea,1.727802560935e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,false,,https://analytics.tiktok.com/api/v2/pixel/act,,,POST,,httpRequest,https://www.cea.com.br/,master%3A-,sendBeacon,
6628a69a-e98b-4d97-b1ab-1853a88acd6e,,true,,cea,1.727802560944e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,true,false,https://www.cea.com.br/api/sessions?items=public.shippingOption,200,,,,httpRequest,https://www.cea.com.br/,master%3A-,fetch,basic
6628a69a-e98b-4d97-b1ab-1853a88acd6e,,,true,cea,1.727802560971e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,false,,https://syteapi.com/et?name=fe_discovery_button_impression&account_id=10542&session_id=10879073&sig=6523fe1dd916c3f5354ca894&syte_uuid=67976e80-558a-11ef-822f-99bdb68791ab&build_num=1475824964&lang=pt_BR&tags=discovery_button&syte_url_referer=https%3A%2F%2Fwww.cea.com.br%2Fofertas%2Fofertas-por-24-horas,,,POST,,httpRequest,https://www.cea.com.br/,master%3A-,sendBeacon,
6628a69a-e98b-4d97-b1ab-1853a88acd6e,,true,,cea,1.727802560978e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,true,false,https://measurement-api.criteo.com/register-trigger?partner_id=18643&uid=f09830a6-3243-4b1a-9716-3f16629ec9d3&event_name=ViewPage&islcc=0&amount_euro=0&client_side_event_id=d27d409b-834e-48cd-8dcb-b9dab093f753,200,,,,httpRequest,https://www.cea.com.br/,master%3A-,fetch,cors
6628a69a-e98b-4d97-b1ab-1853a88acd6e,,true,,cea,1.727802561302e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,true,false,https://www.cea.com.br/_v/private/graphql/v1?workspace=master&maxAge=long&appsEtag=remove&domain=store&locale=pt-BR&__bindingId=8693a606-04bd-4b7c-a06b-433242bd9ced,200,,,,httpRequest,https://www.cea.com.br/,master%3A-,fetch,basic
6628a69a-e98b-4d97-b1ab-1853a88acd6e,,,,cea,1.727802561313e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,false,,https://www.cea.com.br/_v/segment/graphql/v1?workspace=master&maxAge=short&appsEtag=remove&domain=store&locale=pt-BR&__bindingId=8693a606-04bd-4b7c-a06b-433242bd9ced&operationName=PRODUCT_SEARCH&variables=%7B%7D&extensions=%7B%22persistedQuery%22%3A%7B%22version%22%3A1%2C%22sha256Hash%22%3A%229f1be1ab14c9691df6bccf496c4f3226cd2903bed5a846671dc55fae37c38f35%22%2C%22sender%22%3A%22cea.cea-store-theme%400.x%22%2C%22provider%22%3A%22vtex.search-graphql%400.x%22%7D%2C%22variables%22%3A%22eyJmdWxsVGV4dCI6IjEwNDI3MDEtKiIsIm1hcCI6ImFsdGVybmF0ZUlkVmFsdWVzIiwib3JkZXJCeSI6Ik9yZGVyQnlQcmljZURFU0MifQ%3D%3D%22%7D,,,GET,,httpRequest,https://www.cea.com.br/,master%3A-,fetch,
6628a69a-e98b-4d97-b1ab-1853a88acd6e,,true,,cea,1.727802561437e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,true,false,https://www.cea.com.br/_v/segment/graphql/v1?workspace=master&maxAge=short&appsEtag=remove&domain=store&locale=pt-BR&__bindingId=8693a606-04bd-4b7c-a06b-433242bd9ced&operationName=PRODUCT_SEARCH&variables=%7B%7D&extensions=%7B%22persistedQuery%22%3A%7B%22version%22%3A1%2C%22sha256Hash%22%3A%229f1be1ab14c9691df6bccf496c4f3226cd2903bed5a846671dc55fae37c38f35%22%2C%22sender%22%3A%22cea.cea-store-theme%400.x%22%2C%22provider%22%3A%22vtex.search-graphql%400.x%22%7D%2C%22variables%22%3A%22eyJmdWxsVGV4dCI6IjEwNDI3MDEtKiIsIm1hcCI6ImFsdGVybmF0ZUlkVmFsdWVzIiwib3JkZXJCeSI6Ik9yZGVyQnlQcmljZURFU0MifQ%3D%3D%22%7D,200,,,,httpRequest,https://www.cea.com.br/,master%3A-,fetch,basic
6628a69a-e98b-4d97-b1ab-1853a88acd6e,,,,cea,1.72780256166e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,false,,https://www.cea.com.br/_v/segment/graphql/v1?workspace=master&maxAge=short&appsEtag=remove&domain=store&locale=pt-BR&__bindingId=8693a606-04bd-4b7c-a06b-433242bd9ced&operationName=PRODUCT_SEARCH&variables=%7B%7D&extensions=%7B%22persistedQuery%22%3A%7B%22version%22%3A1%2C%22sha256Hash%22%3A%229f1be1ab14c9691df6bccf496c4f3226cd2903bed5a846671dc55fae37c38f35%22%2C%22sender%22%3A%22cea.cea-store-theme%400.x%22%2C%22provider%22%3A%22vtex.search-graphql%400.x%22%7D%2C%22variables%22%3A%22eyJmdWxsVGV4dCI6IjEwNzM0OTctKiIsIm1hcCI6ImFsdGVybmF0ZUlkVmFsdWVzIiwib3JkZXJCeSI6Ik9yZGVyQnlQcmljZURFU0MifQ%3D%3D%22%7D,,,GET,,httpRequest,https://www.cea.com.br/,master%3A-,fetch,
6628a69a-e98b-4d97-b1ab-1853a88acd6e,,,,cea,1.727802561661e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,false,,https://www.cea.com.br/_v/segment/graphql/v1?workspace=master&maxAge=short&appsEtag=remove&domain=store&locale=pt-BR&__bindingId=8693a606-04bd-4b7c-a06b-433242bd9ced&operationName=PRODUCT_SEARCH&variables=%7B%7D&extensions=%7B%22persistedQuery%22%3A%7B%22version%22%3A1%2C%22sha256Hash%22%3A%229f1be1ab14c9691df6bccf496c4f3226cd2903bed5a846671dc55fae37c38f35%22%2C%22sender%22%3A%22cea.cea-store-theme%400.x%22%2C%22provider%22%3A%22vtex.search-graphql%400.x%22%7D%2C%22variables%22%3A%22eyJmdWxsVGV4dCI6IjEwNjI0ODAtKiIsIm1hcCI6ImFsdGVybmF0ZUlkVmFsdWVzIiwib3JkZXJCeSI6Ik9yZGVyQnlQcmljZURFU0MifQ%3D%3D%22%7D,,,GET,,httpRequest,https://www.cea.com.br/,master%3A-,fetch,
6628a69a-e98b-4d97-b1ab-1853a88acd6e,,true,,cea,1.727802561709e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,true,false,https://www.cea.com.br/_v/segment/graphql/v1?workspace=master&maxAge=short&appsEtag=remove&domain=store&locale=pt-BR&__bindingId=8693a606-04bd-4b7c-a06b-433242bd9ced&operationName=PRODUCT_SEARCH&variables=%7B%7D&extensions=%7B%22persistedQuery%22%3A%7B%22version%22%3A1%2C%22sha256Hash%22%3A%229f1be1ab14c9691df6bccf496c4f3226cd2903bed5a846671dc55fae37c38f35%22%2C%22sender%22%3A%22cea.cea-store-theme%400.x%22%2C%22provider%22%3A%22vtex.search-graphql%400.x%22%7D%2C%22variables%22%3A%22eyJmdWxsVGV4dCI6IjEwNzM0OTctKiIsIm1hcCI6ImFsdGVybmF0ZUlkVmFsdWVzIiwib3JkZXJCeSI6Ik9yZGVyQnlQcmljZURFU0MifQ%3D%3D%22%7D,200,,,,httpRequest,https://www.cea.com.br/,master%3A-,fetch,basic
6628a69a-e98b-4d97-b1ab-1853a88acd6e,,true,,cea,1.727802561724e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,true,false,https://www.cea.com.br/_v/segment/graphql/v1?workspace=master&maxAge=short&appsEtag=remove&domain=store&locale=pt-BR&__bindingId=8693a606-04bd-4b7c-a06b-433242bd9ced&operationName=PRODUCT_SEARCH&variables=%7B%7D&extensions=%7B%22persistedQuery%22%3A%7B%22version%22%3A1%2C%22sha256Hash%22%3A%229f1be1ab14c9691df6bccf496c4f3226cd2903bed5a846671dc55fae37c38f35%22%2C%22sender%22%3A%22cea.cea-store-theme%400.x%22%2C%22provider%22%3A%22vtex.search-graphql%400.x%22%7D%2C%22variables%22%3A%22eyJmdWxsVGV4dCI6IjEwNjI0ODAtKiIsIm1hcCI6ImFsdGVybmF0ZUlkVmFsdWVzIiwib3JkZXJCeSI6Ik9yZGVyQnlQcmljZURFU0MifQ%3D%3D%22%7D,200,,,,httpRequest,https://www.cea.com.br/,master%3A-,fetch,basic
6628a69a-e98b-4d97-b1ab-1853a88acd6e,,,,cea,1.727802562008e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,false,,https://www.cea.com.br/_v/segment/graphql/v1?workspace=master&maxAge=short&appsEtag=remove&domain=store&locale=pt-BR&__bindingId=8693a606-04bd-4b7c-a06b-433242bd9ced&operationName=PRODUCT_SEARCH&variables=%7B%7D&extensions=%7B%22persistedQuery%22%3A%7B%22version%22%3A1%2C%22sha256Hash%22%3A%229f1be1ab14c9691df6bccf496c4f3226cd2903bed5a846671dc55fae37c38f35%22%2C%22sender%22%3A%22cea.cea-store-theme%400.x%22%2C%22provider%22%3A%22vtex.search-graphql%400.x%22%7D%2C%22variables%22%3A%22eyJmdWxsVGV4dCI6IjEwNzM1OTYtKiIsIm1hcCI6ImFsdGVybmF0ZUlkVmFsdWVzIiwib3JkZXJCeSI6Ik9yZGVyQnlQcmljZURFU0MifQ%3D%3D%22%7D,,,GET,,httpRequest,https://www.cea.com.br/,master%3A-,fetch,
6628a69a-e98b-4d97-b1ab-1853a88acd6e,,,,cea,1.727802562009e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,false,,https://www.cea.com.br/_v/segment/graphql/v1?workspace=master&maxAge=short&appsEtag=remove&domain=store&locale=pt-BR&__bindingId=8693a606-04bd-4b7c-a06b-433242bd9ced&operationName=PRODUCT_SEARCH&variables=%7B%7D&extensions=%7B%22persistedQuery%22%3A%7B%22version%22%3A1%2C%22sha256Hash%22%3A%229f1be1ab14c9691df6bccf496c4f3226cd2903bed5a846671dc55fae37c38f35%22%2C%22sender%22%3A%22cea.cea-store-theme%400.x%22%2C%22provider%22%3A%22vtex.search-graphql%400.x%22%7D%2C%22variables%22%3A%22eyJmdWxsVGV4dCI6IjEwNTA0NDEtKiIsIm1hcCI6ImFsdGVybmF0ZUlkVmFsdWVzIiwib3JkZXJCeSI6Ik9yZGVyQnlQcmljZURFU0MifQ%3D%3D%22%7D,,,GET,,httpRequest,https://www.cea.com.br/,master%3A-,fetch,
6628a69a-e98b-4d97-b1ab-1853a88acd6e,,true,,cea,1.727802562071e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,true,false,https://www.cea.com.br/_v/segment/graphql/v1?workspace=master&maxAge=short&appsEtag=remove&domain=store&locale=pt-BR&__bindingId=8693a606-04bd-4b7c-a06b-433242bd9ced&operationName=PRODUCT_SEARCH&variables=%7B%7D&extensions=%7B%22persistedQuery%22%3A%7B%22version%22%3A1%2C%22sha256Hash%22%3A%229f1be1ab14c9691df6bccf496c4f3226cd2903bed5a846671dc55fae37c38f35%22%2C%22sender%22%3A%22cea.cea-store-theme%400.x%22%2C%22provider%22%3A%22vtex.search-graphql%400.x%22%7D%2C%22variables%22%3A%22eyJmdWxsVGV4dCI6IjEwNTA0NDEtKiIsIm1hcCI6ImFsdGVybmF0ZUlkVmFsdWVzIiwib3JkZXJCeSI6Ik9yZGVyQnlQcmljZURFU0MifQ%3D%3D%22%7D,200,,,,httpRequest,https://www.cea.com.br/,master%3A-,fetch,basic
6628a69a-e98b-4d97-b1ab-1853a88acd6e,,true,,cea,1.727802562192e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,true,false,https://www.cea.com.br/_v/segment/graphql/v1?workspace=master&maxAge=short&appsEtag=remove&domain=store&locale=pt-BR&__bindingId=8693a606-04bd-4b7c-a06b-433242bd9ced&operationName=PRODUCT_SEARCH&variables=%7B%7D&extensions=%7B%22persistedQuery%22%3A%7B%22version%22%3A1%2C%22sha256Hash%22%3A%229f1be1ab14c9691df6bccf496c4f3226cd2903bed5a846671dc55fae37c38f35%22%2C%22sender%22%3A%22cea.cea-store-theme%400.x%22%2C%22provider%22%3A%22vtex.search-graphql%400.x%22%7D%2C%22variables%22%3A%22eyJmdWxsVGV4dCI6IjEwNzM1OTYtKiIsIm1hcCI6ImFsdGVybmF0ZUlkVmFsdWVzIiwib3JkZXJCeSI6Ik9yZGVyQnlQcmljZURFU0MifQ%3D%3D%22%7D,200,,,,httpRequest,https://www.cea.com.br/,master%3A-,fetch,basic
6628a69a-e98b-4d97-b1ab-1853a88acd6e,,,,cea,1.727802563001e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,false,,https://www.cea.com.br/_v/segment/graphql/v1?workspace=master&maxAge=short&appsEtag=remove&domain=store&locale=pt-BR&__bindingId=8693a606-04bd-4b7c-a06b-433242bd9ced&operationName=PRODUCT_SEARCH&variables=%7B%7D&extensions=%7B%22persistedQuery%22%3A%7B%22version%22%3A1%2C%22sha256Hash%22%3A%229f1be1ab14c9691df6bccf496c4f3226cd2903bed5a846671dc55fae37c38f35%22%2C%22sender%22%3A%22cea.cea-store-theme%400.x%22%2C%22provider%22%3A%22vtex.search-graphql%400.x%22%7D%2C%22variables%22%3A%22eyJmdWxsVGV4dCI6IjEwNTQzNDktKiIsIm1hcCI6ImFsdGVybmF0ZUlkVmFsdWVzIiwib3JkZXJCeSI6Ik9yZGVyQnlQcmljZURFU0MifQ%3D%3D%22%7D,,,GET,,httpRequest,https://www.cea.com.br/,master%3A-,fetch,
6628a69a-e98b-4d97-b1ab-1853a88acd6e,,,,cea,1.727802563014e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,false,,https://www.cea.com.br/_v/segment/graphql/v1?workspace=master&maxAge=short&appsEtag=remove&domain=store&locale=pt-BR&__bindingId=8693a606-04bd-4b7c-a06b-433242bd9ced&operationName=PRODUCT_SEARCH&variables=%7B%7D&extensions=%7B%22persistedQuery%22%3A%7B%22version%22%3A1%2C%22sha256Hash%22%3A%229f1be1ab14c9691df6bccf496c4f3226cd2903bed5a846671dc55fae37c38f35%22%2C%22sender%22%3A%22cea.cea-store-theme%400.x%22%2C%22provider%22%3A%22vtex.search-graphql%400.x%22%7D%2C%22variables%22%3A%22eyJmdWxsVGV4dCI6IjEwNjMzODktKiIsIm1hcCI6ImFsdGVybmF0ZUlkVmFsdWVzIiwib3JkZXJCeSI6Ik9yZGVyQnlQcmljZURFU0MifQ%3D%3D%22%7D,,,GET,,httpRequest,https://www.cea.com.br/,master%3A-,fetch,
6628a69a-e98b-4d97-b1ab-1853a88acd6e,,true,,cea,1.727802563152e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,true,false,https://www.cea.com.br/_v/segment/graphql/v1?workspace=master&maxAge=short&appsEtag=remove&domain=store&locale=pt-BR&__bindingId=8693a606-04bd-4b7c-a06b-433242bd9ced&operationName=PRODUCT_SEARCH&variables=%7B%7D&extensions=%7B%22persistedQuery%22%3A%7B%22version%22%3A1%2C%22sha256Hash%22%3A%229f1be1ab14c9691df6bccf496c4f3226cd2903bed5a846671dc55fae37c38f35%22%2C%22sender%22%3A%22cea.cea-store-theme%400.x%22%2C%22provider%22%3A%22vtex.search-graphql%400.x%22%7D%2C%22variables%22%3A%22eyJmdWxsVGV4dCI6IjEwNTQzNDktKiIsIm1hcCI6ImFsdGVybmF0ZUlkVmFsdWVzIiwib3JkZXJCeSI6Ik9yZGVyQnlQcmljZURFU0MifQ%3D%3D%22%7D,200,,,,httpRequest,https://www.cea.com.br/,master%3A-,fetch,basic
6628a69a-e98b-4d97-b1ab-1853a88acd6e,,true,,cea,1.727802563161e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,true,false,https://www.cea.com.br/_v/segment/graphql/v1?workspace=master&maxAge=short&appsEtag=remove&domain=store&locale=pt-BR&__bindingId=8693a606-04bd-4b7c-a06b-433242bd9ced&operationName=PRODUCT_SEARCH&variables=%7B%7D&extensions=%7B%22persistedQuery%22%3A%7B%22version%22%3A1%2C%22sha256Hash%22%3A%229f1be1ab14c9691df6bccf496c4f3226cd2903bed5a846671dc55fae37c38f35%22%2C%22sender%22%3A%22cea.cea-store-theme%400.x%22%2C%22provider%22%3A%22vtex.search-graphql%400.x%22%7D%2C%22variables%22%3A%22eyJmdWxsVGV4dCI6IjEwNjMzODktKiIsIm1hcCI6ImFsdGVybmF0ZUlkVmFsdWVzIiwib3JkZXJCeSI6Ik9yZGVyQnlQcmljZURFU0MifQ%3D%3D%22%7D,200,,,,httpRequest,https://www.cea.com.br/,master%3A-,fetch,basic
6628a69a-e98b-4d97-b1ab-1853a88acd6e,,,,cea,1.727802564521e+12,66c87aa0-30c1-456c-8b12-97b5966963d6,https://www.cea.com.br/ofertas/ofertas-por-24-horas,Event,false,,https://www.cea.com.br/_v/segment/graphql/v1?workspace=master&maxAge=short&appsEtag=remove&domain=store&locale=pt-BR&__bindingId=8693a606-04bd-4b7c-a06b-433242bd9ced&operationName=PRODUCT_SEARCH&variables=%7B%7D&extensions=%7B%22persistedQuery%22%3A%7B%22version%22%3A1%2C%22sha256Hash%22%3A%229f1be1ab14c9691df6bccf496c4f3226cd2903bed5a846671dc55fae37c38f35%22%2C%22sender%22%3A%22cea.cea-store-theme%400.x%22%2C%22provider%22%3A%22vtex.search-graphql%400.x%22%7D%2C%22variables%22%3A%22eyJmdWxsVGV4dCI6IjEwNTQ3NzUtKiIsIm1hcCI6ImFsdGVybmF0ZUlkVmFsdWVzIiwib3JkZXJCeSI6Ik9yZGVyQnlQcmljZURFU0MifQ%3D%3D%22%7D,,,GET,,httpRequest,https://www.cea.com.br/,master%3A-,fetch,
